# SignalP-6.0	Organism: Eukarya	Timestamp: 20221121194019
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
maker-000003F-exonerate_protein2genome-gene-69.2-mRNA-1	OTHER	0.999993	0.000011	
maker-000003F-exonerate_protein2genome-gene-69.2-mRNA-2	OTHER	0.999993	0.000011	
maker-000003F-est_gff_StringTie-gene-70.0-mRNA-1	OTHER	1.000011	0.000001	
maker-000003F-augustus-gene-70.2-mRNA-1	OTHER	1.000040	0.000000	
maker-000003F-est_gff_StringTie-gene-71.0-mRNA-1	OTHER	1.000065	0.000001	
maker-000003F-est_gff_StringTie-gene-71.0-mRNA-2	OTHER	1.000065	0.000001	
maker-000003F-est_gff_StringTie-gene-71.1-mRNA-3	OTHER	0.691050	0.308951	
maker-000003F-est_gff_StringTie-gene-71.1-mRNA-1	OTHER	0.691053	0.308950	
maker-000003F-est_gff_StringTie-gene-71.1-mRNA-2	OTHER	0.691053	0.308950	
maker-000003F-est_gff_StringTie-gene-71.1-mRNA-4	OTHER	1.000045	0.000004	
maker-000003F-est_gff_StringTie-gene-71.2-mRNA-2	OTHER	1.000057	0.000005	
maker-000003F-est_gff_StringTie-gene-71.2-mRNA-1	OTHER	1.000057	0.000005	
maker-000003F-est_gff_StringTie-gene-71.2-mRNA-4	OTHER	1.000057	0.000005	
maker-000003F-est_gff_StringTie-gene-71.2-mRNA-5	OTHER	1.000068	0.000000	
maker-000003F-est_gff_StringTie-gene-71.2-mRNA-3	OTHER	1.000049	0.000000	
maker-000003F-est_gff_StringTie-gene-72.3-mRNA-1	OTHER	1.000071	0.000000	
maker-000003F-exonerate_protein2genome-gene-73.0-mRNA-2	OTHER	1.000071	0.000000	
maker-000003F-exonerate_protein2genome-gene-73.0-mRNA-1	OTHER	1.000071	0.000000	
maker-000003F-exonerate_protein2genome-gene-73.1-mRNA-1	OTHER	1.000040	0.000000	
maker-000003F-est_gff_StringTie-gene-73.5-mRNA-1	SP	0.000207	0.999757	CS pos: 20-21. Pr: 0.9783
maker-000003F-est_gff_StringTie-gene-73.6-mRNA-1	OTHER	0.999992	0.000000	
maker-000003F-est_gff_StringTie-gene-73.6-mRNA-2	OTHER	0.999992	0.000000	
maker-000003F-est_gff_StringTie-gene-74.2-mRNA-1	OTHER	1.000041	0.000000	
augustus_masked-000003F-processed-gene-74.0-mRNA-1	SP	0.462661	0.537334	CS pos: 14-15. Pr: 0.2833
maker-000003F-est_gff_StringTie-gene-74.2-mRNA-2	OTHER	1.000041	0.000000	
maker-000003F-est_gff_StringTie-gene-74.4-mRNA-3	OTHER	0.820211	0.179788	
maker-000003F-est_gff_StringTie-gene-74.4-mRNA-1	OTHER	1.000075	0.000000	
maker-000003F-est_gff_StringTie-gene-74.4-mRNA-2	OTHER	1.000069	0.000000	
augustus_masked-000003F-processed-gene-74.7-mRNA-1	OTHER	1.000043	0.000000	
maker-000003F-est_gff_StringTie-gene-75.0-mRNA-1	OTHER	1.000088	0.000000	
maker-000003F-est_gff_StringTie-gene-75.0-mRNA-2	OTHER	1.000082	0.000000	
maker-000003F-est_gff_StringTie-gene-75.1-mRNA-1	OTHER	1.000064	0.000000	
maker-000003F-est_gff_StringTie-gene-75.1-mRNA-2	OTHER	1.000064	0.000000	
maker-000003F-est_gff_StringTie-gene-75.1-mRNA-3	OTHER	1.000064	0.000000	
augustus_masked-000003F-processed-gene-75.3-mRNA-1	OTHER	1.000050	0.000000	
maker-000003F-est_gff_StringTie-gene-75.2-mRNA-1	OTHER	1.000066	0.000001	
maker-000003F-est_gff_StringTie-gene-75.2-mRNA-2	OTHER	1.000071	0.000001	
maker-000003F-est_gff_StringTie-gene-75.2-mRNA-3	OTHER	1.000066	0.000001	
maker-000003F-est_gff_StringTie-gene-75.2-mRNA-4	OTHER	1.000066	0.000001	
augustus_masked-000003F-processed-gene-76.0-mRNA-1	OTHER	1.000065	0.000000	
augustus_masked-000003F-processed-gene-76.3-mRNA-1	OTHER	1.000060	0.000000	
evm-000003F-processed-gene-76.17-mRNA-1	SP	0.393931	0.606064	CS pos: 20-21. Pr: 0.5856
maker-000003F-est_gff_StringTie-gene-76.2-mRNA-2	OTHER	1.000019	0.000026	
maker-000003F-est_gff_StringTie-gene-76.2-mRNA-1	SP	0.000876	0.999077	CS pos: 33-34. Pr: 0.9641
evm-000003F-processed-gene-76.18-mRNA-1	OTHER	1.000023	0.000000	
maker-000003F-est_gff_StringTie-gene-77.3-mRNA-1	OTHER	1.000049	0.000000	
maker-000003F-augustus-gene-77.2-mRNA-6	OTHER	1.000052	0.000002	
maker-000003F-augustus-gene-77.2-mRNA-1	OTHER	0.764193	0.235825	
maker-000003F-augustus-gene-77.2-mRNA-2	OTHER	1.000071	0.000000	
maker-000003F-augustus-gene-77.2-mRNA-3	OTHER	1.000050	0.000002	
maker-000003F-augustus-gene-77.2-mRNA-4	OTHER	1.000050	0.000000	
maker-000003F-augustus-gene-77.2-mRNA-5	OTHER	0.764193	0.235825	
maker-000003F-augustus-gene-77.2-mRNA-7	OTHER	0.764193	0.235825	
evm-000003F-processed-gene-77.10-mRNA-1	OTHER	1.000073	0.000000	
maker-000003F-est_gff_StringTie-gene-77.5-mRNA-1	OTHER	1.000056	0.000000	
maker-000003F-est_gff_StringTie-gene-0.1-mRNA-1	OTHER	1.000014	0.000001	
maker-000003F-est_gff_StringTie-gene-2.0-mRNA-1	OTHER	1.000028	0.000013	
maker-000003F-est_gff_StringTie-gene-3.1-mRNA-1	OTHER	0.999579	0.000451	
maker-000003F-est_gff_StringTie-gene-3.1-mRNA-2	OTHER	0.999579	0.000451	
maker-000003F-est_gff_StringTie-gene-3.1-mRNA-3	OTHER	0.999579	0.000451	
maker-000003F-augustus-gene-3.4-mRNA-1	OTHER	0.999981	0.000017	
maker-000003F-est_gff_StringTie-gene-3.2-mRNA-1	SP	0.000327	0.999658	CS pos: 33-34. Pr: 0.9595
maker-000003F-est_gff_StringTie-gene-4.3-mRNA-1	OTHER	0.980072	0.019944	
maker-000003F-est_gff_StringTie-gene-4.3-mRNA-2	OTHER	0.980072	0.019944	
maker-000003F-exonerate_protein2genome-gene-4.1-mRNA-1	OTHER	1.000031	0.000000	
maker-000003F-exonerate_protein2genome-gene-5.0-mRNA-1	OTHER	1.000058	0.000000	
maker-000003F-exonerate_protein2genome-gene-5.1-mRNA-1	OTHER	1.000071	0.000000	
maker-000003F-exonerate_protein2genome-gene-7.3-mRNA-1	OTHER	1.000051	0.000001	
maker-000003F-est_gff_StringTie-gene-8.1-mRNA-1	OTHER	1.000073	0.000000	
maker-000003F-est_gff_StringTie-gene-8.1-mRNA-3	OTHER	1.000052	0.000000	
maker-000003F-est_gff_StringTie-gene-8.1-mRNA-5	OTHER	0.999617	0.000399	
maker-000003F-est_gff_StringTie-gene-8.1-mRNA-4	OTHER	1.000068	0.000000	
maker-000003F-est_gff_StringTie-gene-8.1-mRNA-2	OTHER	1.000053	0.000000	
evm-000003F-processed-gene-8.10-mRNA-1	OTHER	1.000050	0.000000	
evm-000003F-processed-gene-9.2-mRNA-1	OTHER	1.000044	0.000000	
maker-000003F-est_gff_StringTie-gene-9.3-mRNA-1	OTHER	1.000065	0.000000	
maker-000003F-est_gff_StringTie-gene-9.3-mRNA-2	OTHER	1.000065	0.000000	
maker-000003F-est_gff_StringTie-gene-9.3-mRNA-3	OTHER	1.000052	0.000001	
maker-000003F-est_gff_StringTie-gene-9.4-mRNA-1	SP	0.000216	0.999780	CS pos: 21-22. Pr: 0.9767
maker-000003F-est_gff_StringTie-gene-9.4-mRNA-3	SP	0.000191	0.999797	CS pos: 21-22. Pr: 0.9764
maker-000003F-est_gff_StringTie-gene-9.4-mRNA-2	SP	0.000216	0.999780	CS pos: 21-22. Pr: 0.9767
maker-000003F-augustus-gene-10.8-mRNA-1	SP	0.000203	0.999775	CS pos: 21-22. Pr: 0.9752
maker-000003F-est_gff_StringTie-gene-12.0-mRNA-1	OTHER	1.000068	0.000000	
maker-000003F-augustus-gene-13.0-mRNA-1	OTHER	1.000035	0.000000	
maker-000003F-est_gff_StringTie-gene-17.1-mRNA-1	OTHER	0.999985	0.000021	
maker-000003F-est_gff_StringTie-gene-20.0-mRNA-1	SP	0.000216	0.999754	CS pos: 22-23. Pr: 0.9791
maker-000003F-est_gff_StringTie-gene-20.1-mRNA-1	OTHER	1.000054	0.000000	
maker-000003F-exonerate_protein2genome-gene-21.7-mRNA-1	OTHER	1.000026	0.000000	
augustus_masked-000003F-processed-gene-23.5-mRNA-1	OTHER	1.000067	0.000000	
maker-000003F-est_gff_StringTie-gene-24.1-mRNA-3	OTHER	0.999988	0.000002	
maker-000003F-est_gff_StringTie-gene-24.1-mRNA-5	OTHER	1.000004	0.000000	
maker-000003F-est_gff_StringTie-gene-24.1-mRNA-1	OTHER	1.000004	0.000000	
maker-000003F-est_gff_StringTie-gene-24.1-mRNA-2	OTHER	1.000067	0.000000	
maker-000003F-est_gff_StringTie-gene-24.1-mRNA-4	OTHER	0.999847	0.000157	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-8	OTHER	1.000041	0.000001	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-1	OTHER	0.999285	0.000742	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-2	OTHER	0.999287	0.000742	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-3	OTHER	1.000060	0.000001	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-4	OTHER	1.000060	0.000001	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-6	OTHER	1.000060	0.000001	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-5	OTHER	0.999285	0.000742	
maker-000003F-est_gff_StringTie-gene-24.2-mRNA-7	OTHER	1.000053	0.000001	
maker-000003F-est_gff_StringTie-gene-28.2-mRNA-2	OTHER	0.779217	0.220804	
maker-000003F-est_gff_StringTie-gene-28.2-mRNA-1	SP	0.000211	0.999764	CS pos: 21-22. Pr: 0.9806
maker-000003F-est_gff_StringTie-gene-28.3-mRNA-1	SP	0.000189	0.999762	CS pos: 21-22. Pr: 0.9800
maker-000003F-augustus-gene-28.5-mRNA-1	OTHER	1.000073	0.000001	
maker-000003F-est_gff_StringTie-gene-32.1-mRNA-1	SP	0.000346	0.999635	CS pos: 31-32. Pr: 0.9550
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-1	OTHER	1.000041	0.000000	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-2	OTHER	1.000045	0.000009	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-8	OTHER	0.999717	0.000295	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-9	OTHER	1.000078	0.000000	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-7	OTHER	1.000069	0.000001	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-3	OTHER	1.000041	0.000000	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-4	OTHER	1.000045	0.000009	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-6	OTHER	0.999062	0.000930	
maker-000003F-est_gff_StringTie-gene-32.2-mRNA-5	OTHER	1.000045	0.000009	
augustus_masked-000003F-processed-gene-32.20-mRNA-1	OTHER	0.998756	0.001242	
maker-000003F-est_gff_StringTie-gene-32.3-mRNA-1	OTHER	1.000046	0.000000	
maker-000003F-est_gff_StringTie-gene-33.4-mRNA-1	OTHER	1.000063	0.000000	
maker-000003F-est_gff_StringTie-gene-33.5-mRNA-3	OTHER	1.000077	0.000000	
maker-000003F-est_gff_StringTie-gene-33.5-mRNA-2	OTHER	1.000062	0.000000	
maker-000003F-est_gff_StringTie-gene-33.5-mRNA-4	OTHER	1.000062	0.000000	
maker-000003F-est_gff_StringTie-gene-33.5-mRNA-1	OTHER	1.000077	0.000000	
maker-000003F-est_gff_StringTie-gene-33.6-mRNA-1	OTHER	1.000056	0.000002	
maker-000003F-est_gff_StringTie-gene-33.7-mRNA-1	OTHER	1.000058	0.000000	
maker-000003F-augustus-gene-38.2-mRNA-1	OTHER	1.000033	0.000001	
maker-000003F-exonerate_protein2genome-gene-39.5-mRNA-1	OTHER	1.000043	0.000001	
maker-000003F-augustus-gene-41.19-mRNA-3	OTHER	1.000086	0.000000	
maker-000003F-augustus-gene-41.19-mRNA-1	OTHER	1.000060	0.000000	
maker-000003F-augustus-gene-41.19-mRNA-2	OTHER	1.000060	0.000000	
evm-000003F-processed-gene-41.1-mRNA-1	OTHER	1.000044	0.000002	
maker-000003F-est_gff_StringTie-gene-42.2-mRNA-1	OTHER	1.000032	0.000002	
maker-000003F-est_gff_StringTie-gene-42.2-mRNA-4	OTHER	1.000039	0.000000	
maker-000003F-est_gff_StringTie-gene-42.2-mRNA-2	OTHER	1.000032	0.000002	
maker-000003F-est_gff_StringTie-gene-42.2-mRNA-3	OTHER	1.000032	0.000002	
maker-000003F-est_gff_StringTie-gene-42.2-mRNA-5	OTHER	1.000032	0.000002	
maker-000003F-exonerate_protein2genome-gene-42.0-mRNA-1	OTHER	1.000075	0.000000	
maker-000003F-exonerate_protein2genome-gene-42.0-mRNA-2	OTHER	1.000067	0.000000	
maker-000003F-exonerate_protein2genome-gene-42.0-mRNA-3	OTHER	1.000067	0.000000	
maker-000003F-exonerate_protein2genome-gene-42.0-mRNA-4	OTHER	1.000067	0.000000	
maker-000003F-augustus-gene-42.8-mRNA-2	OTHER	0.999895	0.000110	
maker-000003F-augustus-gene-42.8-mRNA-1	OTHER	0.999731	0.000289	
maker-000003F-augustus-gene-42.8-mRNA-3	OTHER	0.999895	0.000110	
maker-000003F-est_gff_StringTie-gene-44.3-mRNA-1	OTHER	0.999787	0.000212	
maker-000003F-exonerate_protein2genome-gene-44.8-mRNA-1	OTHER	1.000076	0.000000	
maker-000003F-est_gff_StringTie-gene-44.5-mRNA-3	OTHER	1.000046	0.000000	
maker-000003F-est_gff_StringTie-gene-44.5-mRNA-1	OTHER	0.999610	0.000422	
maker-000003F-est_gff_StringTie-gene-44.5-mRNA-2	OTHER	1.000046	0.000000	
maker-000003F-est_gff_StringTie-gene-45.1-mRNA-1	OTHER	1.000059	0.000000	
maker-000003F-est_gff_StringTie-gene-46.2-mRNA-1	OTHER	1.000066	0.000000	
evm-000003F-processed-gene-46.16-mRNA-1	OTHER	1.000049	0.000000	
maker-000003F-est_gff_StringTie-gene-46.4-mRNA-2	OTHER	1.000047	0.000000	
maker-000003F-est_gff_StringTie-gene-46.4-mRNA-1	OTHER	1.000047	0.000000	
maker-000003F-exonerate_protein2genome-gene-47.0-mRNA-1	OTHER	1.000058	0.000000	
maker-000003F-augustus-gene-48.2-mRNA-1	OTHER	1.000057	0.000000	
augustus_masked-000003F-processed-gene-49.7-mRNA-1	SP	0.003757	0.996203	CS pos: 22-23. Pr: 0.3203
augustus_masked-000003F-processed-gene-50.10-mRNA-1	OTHER	1.000009	0.000052	
evm-000003F-processed-gene-50.1-mRNA-1	SP	0.000173	0.999814	CS pos: 21-22. Pr: 0.9797
maker-000003F-est_gff_StringTie-gene-50.3-mRNA-1	SP	0.000221	0.999746	CS pos: 18-19. Pr: 0.9752
maker-000003F-est_gff_StringTie-gene-50.4-mRNA-1	SP	0.000270	0.999699	CS pos: 18-19. Pr: 0.9726
maker-000003F-est_gff_StringTie-gene-50.5-mRNA-1	SP	0.000202	0.999755	CS pos: 20-21. Pr: 0.9789
augustus_masked-000003F-processed-gene-50.18-mRNA-1	OTHER	1.000079	0.000000	
maker-000003F-augustus-gene-54.21-mRNA-1	OTHER	0.946762	0.053263	
maker-000003F-augustus-gene-54.21-mRNA-2	OTHER	0.946762	0.053263	
maker-000003F-augustus-gene-54.21-mRNA-3	OTHER	0.946762	0.053263	
maker-000003F-augustus-gene-54.21-mRNA-6	OTHER	0.946762	0.053263	
maker-000003F-augustus-gene-54.21-mRNA-4	OTHER	1.000040	0.000000	
maker-000003F-augustus-gene-54.21-mRNA-5	OTHER	1.000050	0.000000	
maker-000003F-est_gff_StringTie-gene-54.4-mRNA-1	OTHER	1.000068	0.000000	
maker-000003F-exonerate_protein2genome-gene-56.0-mRNA-2	OTHER	1.000065	0.000000	
maker-000003F-exonerate_protein2genome-gene-56.0-mRNA-1	OTHER	1.000080	0.000000	
maker-000003F-exonerate_protein2genome-gene-56.0-mRNA-3	OTHER	0.986332	0.013667	
maker-000003F-est_gff_StringTie-gene-56.5-mRNA-1	OTHER	1.000048	0.000002	
maker-000003F-est_gff_StringTie-gene-56.5-mRNA-2	OTHER	1.000067	0.000000	
maker-000003F-exonerate_protein2genome-gene-56.1-mRNA-1	OTHER	1.000059	0.000000	
maker-000003F-est_gff_StringTie-gene-58.1-mRNA-1	OTHER	1.000044	0.000000	
augustus_masked-000003F-processed-gene-58.10-mRNA-1	OTHER	1.000008	0.000040	
maker-000003F-est_gff_StringTie-gene-59.0-mRNA-3	OTHER	1.000061	0.000000	
maker-000003F-est_gff_StringTie-gene-59.0-mRNA-2	OTHER	1.000067	0.000000	
maker-000003F-est_gff_StringTie-gene-59.0-mRNA-1	OTHER	1.000034	0.000015	
maker-000003F-est_gff_StringTie-gene-59.0-mRNA-4	OTHER	1.000026	0.000015	
maker-000003F-exonerate_protein2genome-gene-59.3-mRNA-2	OTHER	1.000042	0.000003	
maker-000003F-exonerate_protein2genome-gene-59.3-mRNA-1	OTHER	1.000056	0.000000	
maker-000003F-exonerate_protein2genome-gene-59.3-mRNA-3	OTHER	1.000056	0.000000	
augustus_masked-000003F-processed-gene-59.7-mRNA-1	OTHER	0.999979	0.000024	
maker-000003F-est_gff_StringTie-gene-61.1-mRNA-1	OTHER	1.000061	0.000001	
maker-000003F-est_gff_StringTie-gene-61.2-mRNA-1	OTHER	1.000064	0.000000	
maker-000003F-est_gff_StringTie-gene-62.0-mRNA-7	SP	0.000195	0.999775	CS pos: 22-23. Pr: 0.9663
maker-000003F-est_gff_StringTie-gene-62.0-mRNA-3	OTHER	0.999875	0.000175	
maker-000003F-est_gff_StringTie-gene-62.0-mRNA-5	OTHER	1.000052	0.000000	
maker-000003F-est_gff_StringTie-gene-62.0-mRNA-1	OTHER	0.999875	0.000175	
maker-000003F-est_gff_StringTie-gene-62.0-mRNA-2	OTHER	0.999867	0.000175	
maker-000003F-est_gff_StringTie-gene-62.0-mRNA-4	OTHER	1.000052	0.000000	
maker-000003F-est_gff_StringTie-gene-62.0-mRNA-6	OTHER	1.000052	0.000000	
maker-000003F-exonerate_protein2genome-gene-62.2-mRNA-1	OTHER	1.000050	0.000000	
augustus_masked-000003F-processed-gene-62.2-mRNA-1	OTHER	0.999944	0.000073	
maker-000003F-est_gff_StringTie-gene-63.2-mRNA-1	OTHER	1.000022	0.000010	
maker-000003F-est_gff_StringTie-gene-66.3-mRNA-2	OTHER	0.999994	0.000013	
maker-000003F-est_gff_StringTie-gene-66.3-mRNA-1	OTHER	1.000011	0.000003	
maker-000003F-augustus-gene-66.13-mRNA-1	OTHER	1.000049	0.000000	
maker-000003F-augustus-gene-66.13-mRNA-2	OTHER	1.000062	0.000000	
maker-000003F-augustus-gene-66.13-mRNA-3	OTHER	1.000049	0.000000	
maker-000003F-augustus-gene-66.13-mRNA-5	OTHER	1.000049	0.000000	
maker-000003F-augustus-gene-66.13-mRNA-4	OTHER	1.000049	0.000000	
maker-000003F-est_gff_StringTie-gene-66.5-mRNA-1	OTHER	0.999999	0.000001	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-3	OTHER	0.999708	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-7	OTHER	0.999711	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-8	OTHER	0.999708	0.000325	
augustus_masked-000003F-processed-gene-66.10-mRNA-1	OTHER	0.987784	0.012250	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-1	OTHER	0.999708	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-6	OTHER	0.999708	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-2	OTHER	0.999708	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-4	OTHER	0.999708	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-5	OTHER	0.999708	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-9	OTHER	0.999708	0.000325	
maker-000003F-est_gff_StringTie-gene-66.6-mRNA-10	OTHER	0.999708	0.000325	
maker-000003F-augustus-gene-67.4-mRNA-1	OTHER	0.999798	0.000225	
maker-000003F-exonerate_protein2genome-gene-67.1-mRNA-1	OTHER	1.000056	0.000000	
maker-000003F-est_gff_StringTie-gene-68.2-mRNA-1	OTHER	1.000054	0.000000	
maker-000003F-est_gff_StringTie-gene-68.2-mRNA-2	OTHER	1.000060	0.000000	
evm-000003F-processed-gene-68.0-mRNA-1	SP	0.000205	0.999755	CS pos: 23-24. Pr: 0.9820
maker-000003F-est_gff_StringTie-gene-69.1-mRNA-1	SP	0.000325	0.999659	CS pos: 28-29. Pr: 0.9753
maker-000003F-est_gff_StringTie-gene-69.1-mRNA-2	SP	0.000325	0.999659	CS pos: 28-29. Pr: 0.9753
maker-000003F-est_gff_StringTie-gene-69.1-mRNA-3	SP	0.000325	0.999659	CS pos: 28-29. Pr: 0.9753
maker-000003F-est_gff_StringTie-gene-69.1-mRNA-4	SP	0.000325	0.999659	CS pos: 28-29. Pr: 0.9753
maker-000003F-est_gff_StringTie-gene-71.3-mRNA-1	OTHER	1.000054	0.000001	
maker-000003F-augustus-gene-71.17-mRNA-1	OTHER	1.000042	0.000001	
evm-000003F-processed-gene-72.10-mRNA-1	OTHER	1.000044	0.000000	
maker-000003F-est_gff_StringTie-gene-73.7-mRNA-1	OTHER	0.999998	0.000010	
maker-000003F-exonerate_protein2genome-gene-73.2-mRNA-1	OTHER	1.000041	0.000000	
evm-000003F-processed-gene-73.3-mRNA-1	OTHER	1.000075	0.000000	
maker-000003F-exonerate_protein2genome-gene-74.1-mRNA-1	OTHER	1.000028	0.000001	
maker-000003F-est_gff_StringTie-gene-74.6-mRNA-1	OTHER	1.000056	0.000000	
maker-000003F-est_gff_StringTie-gene-74.7-mRNA-1	OTHER	0.999857	0.000168	
maker-000003F-augustus-gene-76.16-mRNA-4	OTHER	1.000091	0.000000	
maker-000003F-augustus-gene-76.16-mRNA-2	OTHER	1.000091	0.000000	
maker-000003F-augustus-gene-76.16-mRNA-3	OTHER	1.000062	0.000000	
maker-000003F-augustus-gene-76.16-mRNA-1	OTHER	1.000091	0.000000	
maker-000003F-augustus-gene-76.16-mRNA-5	OTHER	1.000062	0.000000	
maker-000003F-est_gff_StringTie-gene-77.6-mRNA-1	OTHER	1.000060	0.000000	
maker-000003F-augustus-gene-77.4-mRNA-2	OTHER	1.000047	0.000000	
maker-000003F-augustus-gene-77.4-mRNA-1	OTHER	1.000048	0.000000	
maker-000003F-augustus-gene-77.4-mRNA-3	OTHER	1.000047	0.000000	
maker-000003F-est_gff_StringTie-gene-77.8-mRNA-1	OTHER	1.000058	0.000001	
maker-000003F-est_gff_StringTie-gene-77.8-mRNA-2	OTHER	1.000046	0.000001	
maker-000003F-est_gff_StringTie-gene-77.8-mRNA-3	OTHER	1.000047	0.000001	
maker-000003F-est_gff_StringTie-gene-77.8-mRNA-4	OTHER	1.000054	0.000001	
maker-000003F-augustus-gene-77.7-mRNA-1	OTHER	1.000052	0.000000	
maker-000003F-exonerate_protein2genome-gene-77.2-mRNA-2	OTHER	1.000032	0.000000	
maker-000003F-exonerate_protein2genome-gene-77.2-mRNA-1	OTHER	1.000036	0.000000	
maker-000003F-exonerate_protein2genome-gene-77.2-mRNA-3	OTHER	0.999993	0.000001	
maker-000003F-augustus-gene-77.8-mRNA-1	OTHER	1.000064	0.000000	
maker-000004F-augustus-gene-0.0-mRNA-2	OTHER	0.972222	0.027788	
maker-000004F-augustus-gene-0.0-mRNA-3	OTHER	0.972222	0.027788	
maker-000004F-augustus-gene-0.0-mRNA-1	OTHER	0.993422	0.006591	
maker-000004F-est_gff_StringTie-gene-2.0-mRNA-1	OTHER	0.999953	0.000040	
maker-000004F-est_gff_StringTie-gene-3.2-mRNA-1	OTHER	0.992861	0.007160	
maker-000004F-est_gff_StringTie-gene-3.2-mRNA-2	OTHER	0.992870	0.007160	
maker-000004F-est_gff_StringTie-gene-3.2-mRNA-3	OTHER	0.992870	0.007160	
evm-000004F-processed-gene-3.1-mRNA-1	OTHER	1.000090	0.000000	
maker-000004F-exonerate_protein2genome-gene-8.0-mRNA-2	OTHER	1.000066	0.000000	
maker-000004F-exonerate_protein2genome-gene-8.0-mRNA-1	OTHER	1.000066	0.000000	
evm-000004F-processed-gene-9.0-mRNA-1	OTHER	1.000032	0.000003	
maker-000004F-est_gff_StringTie-gene-10.0-mRNA-1	OTHER	1.000054	0.000000	
maker-000004F-est_gff_StringTie-gene-10.0-mRNA-2	OTHER	1.000065	0.000000	
maker-000004F-est_gff_StringTie-gene-10.1-mRNA-1	OTHER	0.999249	0.000798	
augustus_masked-000004F-processed-gene-11.6-mRNA-1	OTHER	1.000033	0.000000	
maker-000004F-est_gff_StringTie-gene-11.1-mRNA-1	OTHER	1.000060	0.000000	
maker-000004F-est_gff_StringTie-gene-11.1-mRNA-2	OTHER	1.000060	0.000000	
evm-000004F-processed-gene-11.12-mRNA-1	OTHER	1.000048	0.000010	
evm-000004F-processed-gene-12.3-mRNA-1	OTHER	1.000071	0.000000	
maker-000004F-augustus-gene-12.1-mRNA-1	OTHER	0.999857	0.000137	
maker-000004F-est_gff_StringTie-gene-12.3-mRNA-2	SP	0.164222	0.835741	CS pos: 25-26. Pr: 0.7341
maker-000004F-est_gff_StringTie-gene-12.3-mRNA-1	SP	0.164222	0.835741	CS pos: 25-26. Pr: 0.7341
maker-000004F-est_gff_StringTie-gene-13.1-mRNA-1	OTHER	1.000040	0.000000	
maker-000004F-est_gff_StringTie-gene-13.1-mRNA-2	OTHER	1.000040	0.000000	
maker-000004F-est_gff_StringTie-gene-13.1-mRNA-3	OTHER	1.000054	0.000000	
maker-000004F-est_gff_StringTie-gene-14.0-mRNA-3	OTHER	1.000061	0.000000	
maker-000004F-est_gff_StringTie-gene-14.0-mRNA-1	OTHER	1.000061	0.000000	
maker-000004F-est_gff_StringTie-gene-14.0-mRNA-2	OTHER	1.000061	0.000000	
maker-000004F-est_gff_StringTie-gene-14.0-mRNA-4	OTHER	1.000051	0.000002	
evm-000004F-processed-gene-14.1-mRNA-1	OTHER	1.000031	0.000001	
maker-000004F-est_gff_StringTie-gene-15.1-mRNA-1	SP	0.000193	0.999781	CS pos: 21-22. Pr: 0.9788
evm-000004F-processed-gene-15.3-mRNA-1	OTHER	1.000050	0.000000	
maker-000004F-est_gff_StringTie-gene-15.3-mRNA-1	OTHER	1.000036	0.000001	
maker-000004F-est_gff_StringTie-gene-16.0-mRNA-2	OTHER	1.000038	0.000000	
maker-000004F-est_gff_StringTie-gene-16.0-mRNA-3	OTHER	1.000039	0.000000	
maker-000004F-est_gff_StringTie-gene-16.0-mRNA-1	OTHER	1.000039	0.000000	
maker-000004F-est_gff_StringTie-gene-16.1-mRNA-1	SP	0.001638	0.998344	CS pos: 22-23. Pr: 0.9733
maker-000004F-exonerate_protein2genome-gene-16.5-mRNA-2	OTHER	1.000055	0.000000	
maker-000004F-exonerate_protein2genome-gene-16.5-mRNA-1	OTHER	1.000055	0.000000	
maker-000004F-exonerate_protein2genome-gene-17.0-mRNA-1	OTHER	0.998940	0.001096	
maker-000004F-exonerate_protein2genome-gene-17.0-mRNA-2	SP	0.001753	0.998244	CS pos: 19-20. Pr: 0.9509
maker-000004F-est_gff_StringTie-gene-17.3-mRNA-1	OTHER	1.000033	0.000005	
