geneName,n_gland,percent_gland,rank_gland,n_silk,percent_silk,rank_silk,type,solution,NSAFMW,NSAF,Length,gene_id,geneNameProtein,silkGroup,LFQ_int,iBAQ
vhaac39-1,3,0.024554547536910065,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acsl1_3,3,0.02438101716562448,901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gfpt2,3,0.02438101716562448,902,9,0.010746280825814322,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
iscw_iscw007420,3,0.02438101716562448,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nt1,3,0.024294251979981692,904,9,0.006444339501739595,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC004595,2,0.024294251979981685,905,9,0.03869537207436114,81,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0031884808438663453
LASC011984,2,0.024294251979981685,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012598,2,0.024294251979981685,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC020687,2,0.024294251979981685,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bcat1,2,0.024294251979981685,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cdv3,2,0.024294251979981685,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hspe1,2,0.024294251979981685,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufb4,2,0.024294251979981685,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl14,2,0.024294251979981685,913,9,0.002289210027714073,948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sec11c,2,0.024294251979981685,914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tsta3,2,0.024294251979981685,915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unc-94,2,0.024294251979981685,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f26e4.3_2,3,0.024207486794338897,917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
naa15,2,0.0241207216086961,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scp2_3,3,0.0241207216086961,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tdrd7,3,0.0241207216086961,920,9,0.0021430902387110473,1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ube2i,3,0.0241207216086961,921,9,0.0021197818037929713,1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005335,3,0.024033956423053317,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atox1,3,0.024033956423053317,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
brox,3,0.024033956423053317,924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cops7b,3,0.024033956423053317,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dnajb4_2,3,0.024033956423053317,926,9,0.0021430902387110473,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eca,3,0.024033956423053317,927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fech,3,0.024033956423053317,928,9,0.004362934918471153,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
heatr1,3,0.024033956423053317,929,9,0.0021814674592355765,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufv2,3,0.024033956423053317,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nfu1,3,0.024033956423053317,931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nup205,3,0.024033956423053317,932,9,0.008634536002757152,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rap1gds1,3,0.024033956423053317,933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spac4h3.07c,3,0.024033956423053317,934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
twf2,3,0.024033956423053317,935,9,0.0021350532579752454,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wsck,3,0.024033956423053317,936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
loxl2,3,0.024033956423053313,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abhd14a,3,0.023860426051767723,938,9,0.006429760108603501,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metap1,3,0.023860426051767723,939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mtx3,3,0.023860426051767723,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tollip,3,0.023860426051767723,941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sccpdh,3,0.023773660866124938,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ap2m1,3,0.023686895680482142,943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arf1,3,0.023686895680482142,944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
csga_2,3,0.023686895680482142,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufb5,3,0.023686895680482142,946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pal2_pam,3,0.023686895680482142,947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl37a_2,3,0.023686895680482142,948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tbcd,3,0.023686895680482142,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ck,3,0.023600130494839354,950,9,0.0065520820702180925,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
armc8,3,0.023426600123553774,951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ewsr1,3,0.023426600123553774,952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fit1,3,0.023426600123553774,953,9,0.006482716722264124,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grhpr_5,3,0.023426600123553774,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
focad,3,0.023253069752268186,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014537,3,0.022819243824054224,956,9,0.019348779351871417,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tdrd12,3,0.02273247863841144,957,9,0.0065298229845706345,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anp32a_2,2,0.022558948267125855,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC002459,2,0.02255894826712585,959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cops4,2,0.02255894826712585,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cox5b,2,0.02255894826712585,961,9,0.002289210027714073,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
csnk2a1,2,0.02255894826712585,962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
csrp2,2,0.02255894826712585,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eip71cd,2,0.02255894826712585,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fdxr,2,0.02255894826712585,965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jagn,2,0.02255894826712585,966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ncl1,2,0.02255894826712585,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pkc53e,2,0.02255894826712585,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps29,2,0.02255894826712585,969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chmp6,3,0.02247218308148306,970,9,0.0042395636075859425,874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nipsnap_2,3,0.02247218308148306,971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spcs2,3,0.02247218308148306,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
upp1,2,0.022385417895840264,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pdcd6,3,0.022125122338911896,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rab35_2,3,0.022125122338911896,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stxbp5,3,0.022125122338911896,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ube3a,3,0.022125122338911896,977,9,0.004301249263028548,769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC002536,3,0.02195159196762631,978,9,0.11018447033291284,43,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0028979743479865747
LASC005273,3,0.02195159196762631,979,9,0.06615457054121478,51,NA,NA,NA,NA,NA,NA,NA,NA,0,0.008181313591789963
LASC010290,3,0.02195159196762631,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aimp2,3,0.02195159196762631,981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ap1m1,3,0.02195159196762631,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arl1,3,0.02195159196762631,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bco1_2,3,0.02195159196762631,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cnp_2,3,0.02195159196762631,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cpr,3,0.02195159196762631,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eea1,3,0.02195159196762631,987,9,0.0021350532579752454,1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gly3,3,0.02195159196762631,988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grxc6_txnrd3,3,0.02195159196762631,989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrpl28,3,0.02195159196762631,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nae1,3,0.02195159196762631,991,9,0.004408991831507044,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufa12,3,0.02195159196762631,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nudcd1,3,0.02195159196762631,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pmpca,3,0.02195159196762631,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl21,3,0.02195159196762631,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sel1l,3,0.02195159196762631,996,9,0.010900437595553153,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sf3b3_2,3,0.02195159196762631,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slc16a9_7,3,0.02195159196762631,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tfg,3,0.02195159196762631,999,9,0.0021814674592355765,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lbr,3,0.021778061596340725,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC002388,3,0.021691296410697936,1001,9,0.006567353524400366,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dcxr_2,2,0.021691296410697936,1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
golga2,3,0.021691296410697936,1003,9,0.0021197818037929713,1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hdlbp_3,2,0.021691296410697936,1004,9,0.0021350532579752454,1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppp2ca,2,0.021691296410697936,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppp6r3,2,0.021691296410697936,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
caprin1_2,3,0.021517766039412353,1007,9,0.0021350532579752454,1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crocc,3,0.021517766039412353,1008,9,0.03463594969328415,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epb41l5,3,0.021517766039412353,1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
man2b1_2,3,0.021517766039412353,1010,9,0.0021430902387110473,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sep1,3,0.021517766039412353,1011,9,0.0021197818037929713,1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
snrpg,3,0.021517766039412353,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stk10_slk,3,0.021517766039412353,1013,9,0.006421031066821519,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
capn5,3,0.02143100085376956,1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cpij005690,3,0.02143100085376956,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ech1,3,0.02143100085376956,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eef2k,3,0.02143100085376956,1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gigyf1,3,0.021344235668126772,1018,9,0.006405159773925734,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hrb27c_4,3,0.021344235668126772,1019,9,0.004301249263028548,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pf13_sltm,3,0.021257470482483977,1020,9,0.006436302521003793,574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tgfbi_3,3,0.02117070529684118,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c1qbp,2,0.02047658381169885,1022,9,0.004432300266425121,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cpb_capzb,2,0.020129523069127683,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rasef,2,0.020129523069127683,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC002299,3,0.02004275788348489,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC008925,3,0.02004275788348489,1026,9,0.0021197818037929713,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
czib,3,0.02004275788348489,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif3g-b,3,0.02004275788348489,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif5b,3,0.02004275788348489,1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lgals4,3,0.02004275788348489,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rplp1_2,3,0.02004275788348489,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
snf8,3,0.02004275788348489,1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trnt1,3,0.02004275788348489,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ttc31,3,0.02004275788348489,1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC015735,2,0.0199559926978421,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017035,2,0.0199559926978421,1036,9,0.026140012282189023,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
agxt2,2,0.0199559926978421,1037,9,0.002166888066099482,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atp5mg,2,0.0199559926978421,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atpsynf,2,0.0199559926978421,1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
celf2_cugbp1-a,2,0.0199559926978421,1040,9,0.008748820983635943,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
csk,2,0.0199559926978421,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diexf,2,0.0199559926978421,1042,9,0.002289210027714073,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
esr16,2,0.0199559926978421,1043,9,0.008695529597153579,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fam98a,2,0.0199559926978421,1044,9,0.0021197818037929713,1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
idi1,2,0.0199559926978421,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ist1,2,0.0199559926978421,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
klhdc4,2,0.0199559926978421,1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lypla2,2,0.0199559926978421,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
plekhf2,2,0.0199559926978421,1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pm20d2_4,2,0.0199559926978421,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rho-1_3,2,0.0199559926978421,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl26,2,0.0199559926978421,1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sirt5,2,0.0199559926978421,1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hmcn1_5,3,0.019869227512199307,1054,9,0.08008346832970603,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
napg,3,0.019869227512199307,1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
necap1,3,0.019869227512199307,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
npepl1,3,0.019869227512199307,1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
samm50a,3,0.019869227512199307,1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tyw1,3,0.019869227512199307,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC016483,2,0.01978246232655652,1060,9,0.006331857523464458,636,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08380684884008958
tp02,2,0.01978246232655652,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppaf2_3,2,0.019695697140913723,1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019918,3,0.01952216676962814,1063,9,0.043106563382814655,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
apex1,3,0.01952216676962814,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
camkii,3,0.01952216676962814,1065,9,0.006491445764046105,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
glb1_4,3,0.01952216676962814,1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mtrex,3,0.01952216676962814,1067,9,0.015047530088842869,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
septin7,3,0.01952216676962814,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
srp14,3,0.01952216676962814,1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
syap1,3,0.01952216676962814,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC007277,3,0.01943540158398535,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ccdc66,3,0.01943540158398535,1072,9,0.026218953352619766,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tcea2,3,0.01943540158398535,1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC020665,3,0.01934863639834256,1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anp32a,3,0.01934863639834256,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ap3m1,3,0.01934863639834256,1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arsb_7,3,0.01934863639834256,1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cdk9,3,0.01934863639834256,1078,9,0.0021197818037929713,1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif4g3_2,3,0.01934863639834256,1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gale_2,3,0.01934863639834256,1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mcfd2_4,3,0.01934863639834256,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mtx2,3,0.01934863639834256,1082,9,0.03290938249196775,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nop2,3,0.01934863639834256,1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
os9,3,0.01934863639834256,1084,9,0.0021197818037929713,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parp1,3,0.01934863639834256,1085,9,0.004324557697946624,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sec16a,3,0.01934863639834256,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tnpo1,3,0.01934863639834256,1087,9,0.0021430902387110473,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tomm70,3,0.01934863639834256,1088,9,0.0021430902387110473,1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uba5,3,0.01934863639834256,1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ube2v2,3,0.01934863639834256,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chmp1a,3,0.019261871212699767,1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prpf19_2,3,0.019261871212699767,1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stk10,3,0.019261871212699767,1093,9,0.008602498526057096,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tor1aip1,3,0.019261871212699767,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
baz2b_baz2a,3,0.019261871212699764,1095,9,0.006382653846296989,614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pcf11,3,0.019261871212699764,1096,9,0.0021197818037929713,1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stoml2,3,0.019261871212699764,1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dcxr_3,2,0.019088340841414184,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kpna2,3,0.019088340841414184,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lst-4,3,0.019088340841414184,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrto4,3,0.019088340841414184,1101,9,0.006373924804515007,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ltn1,3,0.018828045284485808,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soga3,3,0.018828045284485808,1103,9,0.03256634659112917,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ascc3,2,0.018741280098843016,1104,9,0.008894940772638967,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pole,3,0.01830745417062906,1105,9,0.010814954112722111,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rab6a,2,0.018220688984986265,1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
serhl_2,2,0.018220688984986265,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC021415,2,0.01804715861370068,1108,9,0.012997113633003867,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cnbp,2,0.01804715861370068,1109,9,0.0021350532579752454,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grn_6,2,0.01804715861370068,1110,9,0.004301941324074726,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lman2,2,0.01804715861370068,1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otub1,2,0.01804715861370068,1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps11,2,0.01804715861370068,1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
txndc17,2,0.01804715861370068,1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mif,2,0.017873628242415097,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ncam1,2,0.017873628242415097,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppm1b,2,0.017873628242415097,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prrc1,2,0.017873628242415097,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psma8_2,2,0.017873628242415097,1119,9,0.002289210027714073,947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rab14,2,0.017873628242415097,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tecr_art-1,2,0.017873628242415097,1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
upb1,2,0.017873628242415097,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zgc:77082,2,0.017873628242415097,1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dus3l,3,0.017786863056772306,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fmo2_5,2,0.017786863056772306,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lzic,3,0.017613332685486722,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nup98,3,0.017613332685486722,1127,9,0.008851559881455124,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pnpo,3,0.017613332685486722,1128,9,0.00646813732912803,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stau2,3,0.017613332685486722,1129,9,0.058116241593131474,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019011,2,0.017526567499843933,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abcf2,2,0.017526567499843933,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atp6v0a1,2,0.017526567499843933,1132,9,0.0021814674592355765,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
