gene_id,Length
maker-000046F-augustus-gene-37.0,1061
augustus_masked-000600F-processed-gene-0.11,855
maker-000600F-exonerate_protein2genome-gene-0.4,2124
maker-000600F-est_gff_StringTie-gene-0.2,4460
maker-000600F-est_gff_StringTie-gene-0.3,204
maker-000600F-est_gff_StringTie-gene-0.1,5301
maker-000600F-exonerate_protein2genome-gene-0.5,444
maker-000642F-est_gff_StringTie-gene-0.0,467
maker-000339F-est_gff_StringTie-gene-0.0,243
maker-000339F-augustus-gene-0.9,612
maker-000339F-est_gff_StringTie-gene-2.9,1060
evm-000339F-processed-gene-2.27,1849
maker-000339F-est_gff_StringTie-gene-2.10,5292
evm-000339F-processed-gene-2.28,1364
maker-000339F-exonerate_protein2genome-gene-2.14,1090
maker-000339F-est_gff_StringTie-gene-2.6,5110
augustus_masked-000339F-processed-gene-2.20,438
maker-000339F-est_gff_StringTie-gene-2.7,5561
maker-000339F-est_gff_StringTie-gene-2.12,5309
maker-000339F-est_gff_StringTie-gene-2.8,7660
maker-000339F-exonerate_protein2genome-gene-3.1,3265
maker-000339F-est_gff_StringTie-gene-3.8,1069
maker-000339F-est_gff_StringTie-gene-3.9,422
maker-000339F-est_gff_StringTie-gene-3.4,745
maker-000339F-est_gff_StringTie-gene-3.10,259
maker-000339F-est_gff_StringTie-gene-3.5,708
maker-000339F-est_gff_StringTie-gene-3.11,1014
maker-000339F-est_gff_StringTie-gene-3.12,299
maker-000339F-est_gff_StringTie-gene-3.6,1128
maker-000339F-exonerate_protein2genome-gene-3.2,2022
maker-000339F-exonerate_protein2genome-gene-3.0,738
maker-000339F-exonerate_protein2genome-gene-3.3,1882
evm-000339F-processed-gene-4.14,1264
evm-000339F-processed-gene-4.16,4386
evm-000339F-processed-gene-4.15,1010
maker-000339F-est_gff_StringTie-gene-4.4,1309
maker-000339F-augustus-gene-4.3,1779
maker-000339F-est_gff_StringTie-gene-5.0,9338
augustus_masked-000339F-processed-gene-5.4,201
augustus_masked-000339F-processed-gene-5.5,216
maker-000339F-est_gff_StringTie-gene-6.1,5785
maker-000339F-est_gff_StringTie-gene-6.0,5033
maker-000339F-est_gff_StringTie-gene-6.2,2459
maker-000339F-exonerate_protein2genome-gene-6.3,348
maker-000339F-est_gff_StringTie-gene-7.0,13223
maker-000339F-est_gff_StringTie-gene-8.3,3448
evm-000339F-processed-gene-8.35,740
evm-000339F-processed-gene-8.33,2056
maker-000339F-exonerate_protein2genome-gene-8.7,1445
maker-000339F-augustus-gene-8.2,666
maker-000339F-exonerate_protein2genome-gene-8.9,2509
evm-000339F-processed-gene-8.31,1305
evm-000339F-processed-gene-8.34,1662
maker-000648F-est_gff_StringTie-gene-0.2,4572
maker-000648F-exonerate_protein2genome-gene-0.1,1619
maker-000648F-est_gff_StringTie-gene-0.4,1639
maker-000648F-est_gff_StringTie-gene-0.3,794
maker-000648F-augustus-gene-0.30,3287
augustus_masked-000705F-processed-gene-0.0,423
maker-000594F-est_gff_StringTie-gene-0.0,201
maker-000594F-est_gff_StringTie-gene-0.1,4281
maker-000464F-est_gff_StringTie-gene-0.1,819
maker-000464F-est_gff_StringTie-gene-0.0,340
maker-000464F-augustus-gene-1.0,132
maker-000464F-est_gff_StringTie-gene-1.0,3254
maker-000464F-est_gff_StringTie-gene-1.1,2317
maker-000464F-est_gff_StringTie-gene-1.2,707
maker-000464F-est_gff_StringTie-gene-3.2,5803
maker-000464F-exonerate_protein2genome-gene-3.9,9853
maker-000464F-exonerate_protein2genome-gene-3.8,4236
maker-000464F-est_gff_StringTie-gene-3.4,3335
maker-000464F-augustus-gene-3.1,2818
maker-000464F-est_gff_StringTie-gene-3.5,321
maker-000464F-est_gff_StringTie-gene-3.6,1616
maker-000464F-est_gff_StringTie-gene-3.1,573
maker-000464F-est_gff_StringTie-gene-3.7,696
maker-000886F-est_gff_StringTie-gene-0.0,798
maker-000886F-est_gff_StringTie-gene-0.1,1631
evm-000886F-processed-gene-0.2,938
maker-000609F-est_gff_StringTie-gene-0.0,1559
maker-000609F-est_gff_StringTie-gene-0.1,5572
maker-000609F-est_gff_StringTie-gene-0.2,315
maker-000609F-est_gff_StringTie-gene-0.3,9860
maker-000609F-est_gff_StringTie-gene-0.4,1614
maker-000479F-est_gff_StringTie-gene-0.1,7181
maker-000479F-est_gff_StringTie-gene-0.2,1603
maker-000479F-exonerate_protein2genome-gene-0.0,987
maker-000479F-est_gff_StringTie-gene-0.4,958
maker-000479F-est_gff_StringTie-gene-1.0,2564
maker-000479F-est_gff_StringTie-gene-1.1,2200
maker-000479F-exonerate_protein2genome-gene-1.3,321
maker-000479F-exonerate_protein2genome-gene-1.4,6867
maker-000479F-augustus-gene-2.5,766
evm-000479F-processed-gene-2.4,329
evm-000479F-processed-gene-2.2,1051
augustus_masked-000479F-processed-gene-2.17,339
maker-000479F-augustus-gene-2.8,936
evm-000479F-processed-gene-2.3,1457
evm-000479F-processed-gene-2.1,1004
augustus_masked-000479F-processed-gene-2.23,1085
maker-000479F-exonerate_protein2genome-gene-3.19,219
maker-000479F-est_gff_StringTie-gene-3.6,578
maker-000479F-est_gff_StringTie-gene-3.7,637
maker-000479F-est_gff_StringTie-gene-3.8,1580
maker-000479F-est_gff_StringTie-gene-3.9,730
maker-000479F-exonerate_protein2genome-gene-3.20,610
maker-000479F-est_gff_StringTie-gene-3.11,817
maker-000479F-est_gff_StringTie-gene-3.12,583
maker-000479F-est_gff_StringTie-gene-3.13,814
maker-000479F-est_gff_StringTie-gene-3.4,259
maker-000479F-est_gff_StringTie-gene-3.14,807
maker-000479F-est_gff_StringTie-gene-3.15,543
maker-000479F-est_gff_StringTie-gene-3.16,3717
maker-000479F-exonerate_protein2genome-gene-3.21,204
maker-000479F-est_gff_StringTie-gene-3.5,466
maker-000479F-est_gff_StringTie-gene-3.17,658
maker-001569F-est_gff_StringTie-gene-0.0,1003
maker-000768F-exonerate_protein2genome-gene-0.0,333
maker-000461F-est_gff_StringTie-gene-1.0,729
maker-000461F-est_gff_StringTie-gene-1.1,4071
maker-000461F-est_gff_StringTie-gene-1.2,2172
maker-000461F-augustus-gene-2.16,1805
maker-000461F-augustus-gene-2.17,6781
maker-000461F-exonerate_protein2genome-gene-2.4,429
evm-000461F-processed-gene-2.18,1072
evm-000461F-processed-gene-3.8,8383
maker-000461F-augustus-gene-3.11,127
evm-000461F-processed-gene-3.9,176
maker-000461F-augustus-gene-3.10,1713
maker-000461F-exonerate_protein2genome-gene-3.0,4208
maker-000461F-exonerate_protein2genome-gene-4.5,1122
evm-000461F-processed-gene-4.14,1220
maker-000461F-est_gff_StringTie-gene-4.2,1605
maker-000461F-augustus-gene-4.10,2461
maker-000461F-est_gff_StringTie-gene-4.3,203
maker-000461F-est_gff_StringTie-gene-4.4,550
maker-000060F-augustus-gene-1.1,8448
maker-000060F-est_gff_StringTie-gene-1.0,5174
maker-000060F-est_gff_StringTie-gene-1.2,7044
maker-000060F-augustus-gene-1.3,414
evm-000060F-processed-gene-3.1,2224
maker-000060F-est_gff_StringTie-gene-4.0,204
maker-000060F-est_gff_StringTie-gene-6.1,206
maker-000060F-est_gff_StringTie-gene-7.1,5603
maker-000060F-est_gff_StringTie-gene-6.0,225
maker-000060F-est_gff_StringTie-gene-7.2,381
maker-000060F-est_gff_StringTie-gene-7.0,3479
maker-000060F-augustus-gene-8.4,3668
maker-000060F-augustus-gene-8.5,3847
maker-000060F-est_gff_StringTie-gene-9.0,6692
maker-000060F-est_gff_StringTie-gene-10.2,32551
maker-000060F-est_gff_StringTie-gene-9.1,203
maker-000060F-est_gff_StringTie-gene-10.0,7221
maker-000060F-est_gff_StringTie-gene-11.2,10676
augustus_masked-000060F-processed-gene-10.4,261
augustus_masked-000060F-processed-gene-10.5,228
maker-000060F-est_gff_StringTie-gene-10.1,463
maker-000060F-est_gff_StringTie-gene-11.3,3719
maker-000060F-est_gff_StringTie-gene-11.4,3746
maker-000060F-est_gff_StringTie-gene-11.0,360
maker-000060F-est_gff_StringTie-gene-11.1,3685
maker-000060F-est_gff_StringTie-gene-12.1,9515
evm-000060F-processed-gene-12.3,4754
maker-000060F-exonerate_protein2genome-gene-13.1,2471
evm-000060F-processed-gene-14.1,4269
evm-000060F-processed-gene-15.7,2092
maker-000060F-est_gff_StringTie-gene-16.0,2651
maker-000060F-est_gff_StringTie-gene-17.0,12183
maker-000060F-est_gff_StringTie-gene-18.1,6232
maker-000060F-est_gff_StringTie-gene-18.0,3519
maker-000060F-augustus-gene-19.0,406
maker-000060F-est_gff_StringTie-gene-22.0,10909
maker-000060F-est_gff_StringTie-gene-20.0,777
maker-000060F-est_gff_StringTie-gene-22.1,473
maker-000060F-est_gff_StringTie-gene-23.1,223
maker-000060F-est_gff_StringTie-gene-23.0,1801
maker-000060F-augustus-gene-24.1,1643
evm-000060F-processed-gene-24.0,1744
maker-000060F-est_gff_StringTie-gene-24.1,1536
maker-000060F-est_gff_StringTie-gene-25.1,11022
maker-000060F-est_gff_StringTie-gene-25.0,1933
maker-000060F-est_gff_StringTie-gene-25.2,286
augustus_masked-000060F-processed-gene-25.6,1455
maker-000060F-augustus-gene-26.3,1638
augustus_masked-000060F-processed-gene-26.2,1896
maker-000060F-exonerate_protein2genome-gene-27.4,714
evm-000060F-processed-gene-27.4,4380
maker-000060F-exonerate_protein2genome-gene-28.4,1799
maker-000060F-augustus-gene-27.1,7889
maker-000060F-est_gff_StringTie-gene-28.3,6152
maker-000060F-augustus-gene-28.14,510
augustus_masked-000060F-processed-gene-28.2,565
evm-000060F-processed-gene-28.12,2735
augustus_masked-000060F-processed-gene-28.4,534
maker-000060F-est_gff_StringTie-gene-28.0,423
maker-000060F-est_gff_StringTie-gene-28.1,2896
maker-000060F-est_gff_StringTie-gene-28.2,5301
maker-000060F-est_gff_StringTie-gene-29.1,249
evm-000060F-processed-gene-30.7,6666
evm-000060F-processed-gene-30.6,7492
maker-000060F-est_gff_StringTie-gene-30.3,3716
maker-000060F-augustus-gene-30.3,5806
maker-000060F-est_gff_StringTie-gene-31.2,2687
maker-000060F-est_gff_StringTie-gene-31.1,5630
maker-000060F-est_gff_StringTie-gene-31.3,5551
evm-000060F-processed-gene-32.1,4114
maker-000060F-est_gff_StringTie-gene-32.4,1302
maker-000060F-augustus-gene-32.5,3167
augustus_masked-000060F-processed-gene-32.12,318
maker-000060F-augustus-gene-32.6,7055
maker-000060F-exonerate_protein2genome-gene-32.1,1360
maker-000060F-est_gff_StringTie-gene-33.2,491
augustus_masked-000060F-processed-gene-34.0,531
evm-000060F-processed-gene-34.13,3932
maker-001204F-est_gff_StringTie-gene-0.0,2177
maker-000317F-est_gff_StringTie-gene-0.1,2843
maker-000317F-est_gff_StringTie-gene-0.0,503
maker-000317F-est_gff_StringTie-gene-0.2,3731
maker-000317F-est_gff_StringTie-gene-1.1,7094
maker-000317F-est_gff_StringTie-gene-1.0,14495
maker-000317F-est_gff_StringTie-gene-1.2,229
evm-000317F-processed-gene-1.13,1846
maker-000317F-exonerate_protein2genome-gene-2.3,4013
maker-000317F-exonerate_protein2genome-gene-2.4,5709
maker-000317F-augustus-gene-4.4,7388
maker-000317F-est_gff_StringTie-gene-4.3,568
maker-000317F-est_gff_StringTie-gene-4.4,6529
maker-000317F-augustus-gene-4.6,408
maker-000317F-est_gff_StringTie-gene-5.0,352
maker-000317F-est_gff_StringTie-gene-5.3,7253
maker-000317F-exonerate_protein2genome-gene-5.6,636
maker-000317F-est_gff_StringTie-gene-5.4,1990
maker-000317F-augustus-gene-5.7,3715
evm-000317F-processed-gene-5.13,5330
maker-000317F-est_gff_StringTie-gene-6.0,5795
maker-000317F-augustus-gene-7.0,4187
maker-000317F-est_gff_StringTie-gene-8.1,4558
maker-000317F-augustus-gene-9.5,946
maker-000317F-augustus-gene-9.9,519
maker-000317F-est_gff_StringTie-gene-9.3,3023
maker-000317F-est_gff_StringTie-gene-9.4,1659
maker-000989F-exonerate_protein2genome-gene-0.1,1855
maker-000989F-est_gff_StringTie-gene-0.3,4346
maker-001157F-est_gff_StringTie-gene-0.0,298
evm-001157F-processed-gene-0.0,2914
augustus_masked-000052F-processed-gene-0.8,1527
maker-000052F-augustus-gene-0.0,630
maker-000052F-exonerate_protein2genome-gene-0.57,1992
evm-000052F-processed-gene-1.16,2223
maker-000052F-augustus-gene-1.17,3116
maker-000052F-est_gff_StringTie-gene-1.1,381
maker-000052F-est_gff_StringTie-gene-2.0,1942
maker-000052F-est_gff_StringTie-gene-2.1,2331
maker-000052F-est_gff_StringTie-gene-3.1,4282
maker-000052F-est_gff_StringTie-gene-3.0,4477
maker-000052F-est_gff_StringTie-gene-3.2,2979
maker-000052F-est_gff_StringTie-gene-4.0,5724
maker-000052F-est_gff_StringTie-gene-5.0,21245
maker-000052F-augustus-gene-5.1,1206
maker-000052F-est_gff_StringTie-gene-6.0,248
maker-000052F-est_gff_StringTie-gene-6.1,13153
maker-000052F-augustus-gene-6.1,370
maker-000052F-augustus-gene-7.6,11148
maker-000052F-augustus-gene-7.7,450
evm-000052F-processed-gene-7.1,2872
maker-000052F-augustus-gene-7.8,1495
maker-000052F-est_gff_StringTie-gene-7.4,201
maker-000052F-augustus-gene-8.11,1133
maker-000052F-est_gff_StringTie-gene-8.1,1204
evm-000052F-processed-gene-8.0,3674
maker-000052F-est_gff_StringTie-gene-8.3,6369
maker-000052F-est_gff_StringTie-gene-8.4,315
maker-000052F-est_gff_StringTie-gene-8.5,3071
maker-000052F-est_gff_StringTie-gene-9.2,2129
maker-000052F-est_gff_StringTie-gene-9.0,255
maker-000052F-est_gff_StringTie-gene-9.3,2441
maker-000052F-est_gff_StringTie-gene-9.1,1435
evm-000052F-processed-gene-9.3,4878
evm-000052F-processed-gene-10.8,3647
augustus_masked-000052F-processed-gene-10.3,990
maker-000052F-est_gff_StringTie-gene-10.4,2345
maker-000052F-est_gff_StringTie-gene-10.2,207
maker-000052F-exonerate_protein2genome-gene-10.7,1527
maker-000052F-est_gff_StringTie-gene-11.1,2415
maker-000052F-augustus-gene-11.3,4059
maker-000052F-augustus-gene-11.2,354
evm-000052F-processed-gene-12.1,1681
maker-000052F-est_gff_StringTie-gene-13.0,1669
maker-000052F-est_gff_StringTie-gene-13.1,6433
maker-000052F-est_gff_StringTie-gene-13.2,1140
evm-000052F-processed-gene-14.6,3174
maker-000052F-est_gff_StringTie-gene-15.0,234
maker-000052F-est_gff_StringTie-gene-18.3,320
maker-000052F-exonerate_protein2genome-gene-18.0,2409
maker-000052F-exonerate_protein2genome-gene-18.1,2586
maker-000052F-est_gff_StringTie-gene-19.0,393
maker-000052F-est_gff_StringTie-gene-19.1,11626
maker-000052F-est_gff_StringTie-gene-20.0,1437
maker-000052F-est_gff_StringTie-gene-20.1,341
evm-000052F-processed-gene-20.8,1727
evm-000052F-processed-gene-22.1,8018
maker-000052F-est_gff_StringTie-gene-23.0,5666
maker-000052F-est_gff_StringTie-gene-23.1,1856
maker-000052F-augustus-gene-24.11,4170
maker-000052F-est_gff_StringTie-gene-25.0,680
maker-000052F-augustus-gene-25.0,1331
evm-000052F-processed-gene-26.9,6998
augustus_masked-000052F-processed-gene-26.4,1206
maker-000052F-exonerate_protein2genome-gene-26.4,309
maker-000052F-est_gff_StringTie-gene-26.1,2495
maker-000052F-est_gff_StringTie-gene-27.2,2070
maker-000052F-augustus-gene-27.26,775
augustus_masked-000052F-processed-gene-27.14,1488
evm-000052F-processed-gene-27.21,2577
maker-000052F-est_gff_StringTie-gene-27.3,3767
maker-000052F-est_gff_StringTie-gene-28.1,602
maker-000052F-est_gff_StringTie-gene-28.0,2774
maker-000052F-est_gff_StringTie-gene-28.2,629
maker-000052F-est_gff_StringTie-gene-28.3,1423
maker-000052F-augustus-gene-28.17,531
maker-000052F-est_gff_StringTie-gene-28.4,360
maker-000052F-augustus-gene-28.19,462
maker-000052F-est_gff_StringTie-gene-29.1,5707
maker-000052F-est_gff_StringTie-gene-29.0,2124
evm-000052F-processed-gene-30.0,1812
evm-000052F-processed-gene-30.3,4491
maker-000052F-exonerate_protein2genome-gene-30.5,588
maker-000052F-exonerate_protein2genome-gene-30.8,2492
maker-000052F-exonerate_protein2genome-gene-30.6,3090
maker-000052F-exonerate_protein2genome-gene-30.9,2596
maker-000052F-est_gff_StringTie-gene-32.0,5980
maker-000052F-est_gff_StringTie-gene-32.1,7650
maker-000052F-exonerate_protein2genome-gene-32.7,1438
evm-000052F-processed-gene-32.11,1270
maker-000052F-est_gff_StringTie-gene-32.6,2105
maker-000052F-est_gff_StringTie-gene-32.4,219
maker-000052F-est_gff_StringTie-gene-32.5,1178
maker-000052F-est_gff_StringTie-gene-33.0,743
evm-000052F-processed-gene-33.3,9791
maker-000052F-est_gff_StringTie-gene-33.3,4142
augustus_masked-000052F-processed-gene-33.11,660
maker-000052F-est_gff_StringTie-gene-33.2,4551
maker-000052F-exonerate_protein2genome-gene-34.6,2897
evm-000052F-processed-gene-34.1,3199
evm-000052F-processed-gene-34.2,3677
maker-000052F-est_gff_StringTie-gene-34.1,2656
maker-000052F-est_gff_StringTie-gene-34.4,308
maker-000052F-exonerate_protein2genome-gene-34.8,5888
maker-000052F-exonerate_protein2genome-gene-35.5,2503
maker-000052F-est_gff_StringTie-gene-35.1,7745
maker-000052F-exonerate_protein2genome-gene-35.6,1729
evm-000052F-processed-gene-35.26,576
maker-000052F-est_gff_StringTie-gene-35.4,5366
maker-000335F-augustus-gene-0.0,750
maker-000335F-augustus-gene-0.1,609
augustus_masked-000335F-processed-gene-1.1,2034
evm-000335F-processed-gene-1.8,923
maker-000335F-augustus-gene-1.7,936
maker-000335F-est_gff_StringTie-gene-2.0,2079
maker-000335F-est_gff_StringTie-gene-3.1,1947
maker-000335F-augustus-gene-4.24,651
maker-000335F-est_gff_StringTie-gene-4.3,1177
maker-000335F-exonerate_protein2genome-gene-4.9,7013
evm-000335F-processed-gene-4.29,5148
maker-000335F-est_gff_StringTie-gene-4.4,1040
maker-000335F-est_gff_StringTie-gene-4.1,6424
evm-000335F-processed-gene-5.2,4515
evm-000335F-processed-gene-6.2,1928
maker-000335F-est_gff_StringTie-gene-6.0,3926
maker-000335F-est_gff_StringTie-gene-6.3,274
maker-000335F-est_gff_StringTie-gene-6.1,2041
maker-000335F-est_gff_StringTie-gene-6.2,220
augustus_masked-000335F-processed-gene-6.11,525
augustus_masked-000335F-processed-gene-6.13,474
augustus_masked-000335F-processed-gene-6.14,453
augustus_masked-000335F-processed-gene-7.0,495
augustus_masked-000335F-processed-gene-7.1,486
augustus_masked-000335F-processed-gene-7.2,495
augustus_masked-000335F-processed-gene-7.3,486
augustus_masked-000335F-processed-gene-7.4,624
maker-000335F-exonerate_protein2genome-gene-7.0,606
evm-000335F-processed-gene-8.5,12081
maker-000335F-augustus-gene-8.0,6851
maker-000335F-est_gff_StringTie-gene-8.0,202
maker-000335F-exonerate_protein2genome-gene-8.4,4105
evm-000335F-processed-gene-8.6,424
augustus_masked-000335F-processed-gene-8.31,951
maker-000335F-est_gff_StringTie-gene-8.1,254
maker-000998F-est_gff_StringTie-gene-0.0,2462
maker-000998F-est_gff_StringTie-gene-0.1,381
maker-001002F-est_gff_StringTie-gene-0.0,427
augustus_masked-001025F-processed-gene-0.0,3807
maker-000365F-est_gff_StringTie-gene-0.0,219
maker-000365F-est_gff_StringTie-gene-0.1,309
maker-000365F-est_gff_StringTie-gene-0.6,213
maker-000365F-est_gff_StringTie-gene-0.3,205
augustus_masked-000365F-processed-gene-0.3,465
maker-000365F-est_gff_StringTie-gene-0.4,455
maker-000365F-est_gff_StringTie-gene-0.5,1553
evm-000365F-processed-gene-0.45,922
maker-000365F-exonerate_protein2genome-gene-1.4,3093
maker-000365F-est_gff_StringTie-gene-1.2,223
maker-000365F-est_gff_StringTie-gene-1.1,4064
maker-000365F-est_gff_StringTie-gene-1.3,578
maker-000365F-exonerate_protein2genome-gene-2.3,1632
augustus_masked-000365F-processed-gene-2.11,558
maker-000365F-est_gff_StringTie-gene-2.1,699
maker-000365F-est_gff_StringTie-gene-2.0,384
maker-000365F-est_gff_StringTie-gene-2.2,3341
augustus_masked-000365F-processed-gene-3.12,669
maker-000365F-exonerate_protein2genome-gene-4.2,4984
maker-000365F-exonerate_protein2genome-gene-4.0,588
maker-000365F-exonerate_protein2genome-gene-4.3,528
maker-000365F-exonerate_protein2genome-gene-4.1,6156
maker-000365F-augustus-gene-4.10,222
maker-000365F-est_gff_StringTie-gene-4.7,306
maker-000365F-est_gff_StringTie-gene-5.3,6151
maker-000365F-exonerate_protein2genome-gene-5.0,1377
maker-000365F-exonerate_protein2genome-gene-5.1,2700
augustus_masked-000365F-processed-gene-5.9,1932
augustus_masked-000365F-processed-gene-5.11,1341
augustus_masked-000365F-processed-gene-5.10,861
augustus_masked-000365F-processed-gene-5.12,777
maker-000365F-est_gff_StringTie-gene-6.1,6005
maker-000365F-est_gff_StringTie-gene-6.5,336
evm-000365F-processed-gene-6.46,4825
maker-000365F-exonerate_protein2genome-gene-6.12,708
maker-000365F-augustus-gene-6.58,2243
maker-000365F-est_gff_StringTie-gene-6.8,1842
maker-000365F-est_gff_StringTie-gene-6.9,252
maker-000365F-est_gff_StringTie-gene-6.3,3279
maker-000365F-exonerate_protein2genome-gene-6.13,1647
maker-000365F-exonerate_protein2genome-gene-6.14,1637
augustus_masked-000365F-processed-gene-6.7,411
maker-000365F-est_gff_StringTie-gene-6.4,402
maker-000165F-exonerate_protein2genome-gene-0.1,1104
augustus_masked-000165F-processed-gene-0.6,594
augustus_masked-000165F-processed-gene-0.20,783
maker-000165F-est_gff_StringTie-gene-0.2,9187
