p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,scGeneName,gene_id,geneName,Chr,Start,End,product,uniprot_id,lascID,geneName_GOI,Nephila_genome_Class,Group,sc_gene_id
1.1617048504407436e-45,0.42616429952525436,0.292,0.126,3.485114551322231e-42,ZoneA_MaSp1,ift81,evm-000012F-processed-gene-57.2,ift81,000012F,13671676,13696206,Intraflagellar transport protein 81 homolog,O35594,LASC002154,NA,NA,Other,evm-000012F-processed-gene-57.2
2.9829090616706126e-45,3.5980713128663755,0.231,0.084,8.948727185011838e-42,ZoneA_MaSp1,pk1-r-2,maker-000004F-est_gff_StringTie-gene-26.0,pk1-r_2,000004F,6151282,6333153,Pyrokinin-1 receptor,Q8ITC9,LASC000965,NA,NA,Other,maker-000004F-est-gff-StringTie-gene-26.0
3.13748947122506e-45,0.9020168384528944,0.303,0.118,9.412468413675179e-42,ZoneA_MaSp1,LASC004476,maker-000035F-est_gff_StringTie-gene-15.7,LASC004476,000035F,3656667,3752644,hypothetical protein,NA,LASC004476,NA,NA,Other,maker-000035F-est-gff-StringTie-gene-15.7
3.4109813854500435e-45,4.3633992977232925,0.42,0.246,1.0232944156350131e-41,ZoneA_MaSp1,iap-birc7-a,maker-000127F-est_gff_StringTie-gene-5.2,iap_birc7-a,000127F,1079598,1160948,"Baculoviral IAP repeat-containing protein 7-A,Apoptosis inhibitor IAP","Q8JHV9,P41436",LASC010750,NA,NA,Other,maker-000127F-est-gff-StringTie-gene-5.2
5.0578448822429027e-45,2.8061538072406016,0.234,0.084,1.517353464672871e-41,ZoneA_MaSp1,LASC011029,maker-000132F-est_gff_StringTie-gene-19.1,LASC011029,000132F,4593064,4651171,hypothetical protein,NA,LASC011029,NA,NA,Other,maker-000132F-est-gff-StringTie-gene-19.1
6.802257084713169e-45,0.7433433836113466,0.238,0.101,2.0406771254139506e-41,ZoneA_MaSp1,msantd2-3,maker-000543F-est_gff_StringTie-gene-1.3,msantd2_3,000543F,608228,619489,Myb/SANT-like DNA-binding domain-containing protein 2,Q5ZHX5,LASC021750,NA,NA,Other,maker-000543F-est-gff-StringTie-gene-1.3
7.062983416980367e-45,2.0932203247540135,0.337,0.137,2.1188950250941101e-41,ZoneA_MaSp1,ssh,maker-000140F-est_gff_StringTie-gene-6.6,ssh,000140F,1440346,1495272,Protein phosphatase Slingshot,Q6NN85,LASC011437,NA,NA,Other,maker-000140F-est-gff-StringTie-gene-6.6
7.35511540184892e-45,2.2717151656354098,0.204,0.079,2.206534620554676e-41,ZoneA_MaSp1,naalad2,augustus_masked-000169F-processed-gene-4.19,naalad2,000169F,1115019,1117460,N-acetylated-alpha-linked acidic dipeptidase 2,Q9Y3Q0,LASC012682,NA,NA,Other,augustus-masked-000169F-processed-gene-4.19
8.178303214271659e-45,0.7886831388009323,0.28,0.107,2.453490964281498e-41,ZoneA_MaSp1,ztf-17,maker-000188F-est_gff_StringTie-gene-8.0,ztf-17,000188F,1963537,1975347,Zinc finger transcription factor family protein 17,P45972,LASC013550,NA,NA,Other,maker-000188F-est-gff-StringTie-gene-8.0
9.246527698687357e-45,2.5698178804167195,0.303,0.118,2.7739583096062073e-41,ZoneA_MaSp1,lrrfip2,maker-000304F-est_gff_StringTie-gene-0.0,lrrfip2,000304F,38423,149992,Leucine-rich repeat flightless-interacting protein 2,Q2T9W6,LASC017560,NA,NA,Other,maker-000304F-est-gff-StringTie-gene-0.0
1.0859997479650152e-44,0.5924936549679216,0.537,0.373,3.2579992438950454e-41,ZoneA_MaSp1,ncl,maker-000084F-est_gff_StringTie-gene-4.0,ncl,000084F,932022,950449,Nucleolin,P20397,LASC008176,NA,NA,Other,maker-000084F-est-gff-StringTie-gene-4.0
1.806774078547746e-44,8.821908809422235,0.333,0.138,5.420322235643239e-41,ZoneA_MaSp1,prkdc,maker-000037F-est_gff_StringTie-gene-40.1,prkdc,000037F,9191788,9590517,DNA-dependent protein kinase catalytic subunit,Q8QGX4,LASC004629,NA,NA,Other,maker-000037F-est-gff-StringTie-gene-40.1
2.2689339103312193e-44,2.1186622578036225,0.244,0.126,6.806801730993658e-41,ZoneA_MaSp1,LASC020733,maker-000461F-est_gff_StringTie-gene-1.1,LASC020733,000461F,203146,335292,hypothetical protein,NA,LASC020733,NA,NA,Other,maker-000461F-est-gff-StringTie-gene-1.1
4.238329198106162e-44,3.5636911379323237,0.359,0.148,1.2714987594318486e-40,ZoneA_MaSp1,bcat2-v1g246094,maker-000054F-exonerate_protein2genome-gene-4.3,bcat2_v1g246094,000054F,850009,941204,"Branched-chain-amino-acid aminotransferase%2C mitochondrial,Branched-chain-amino-acid aminotransferase","Q5EA40,A7SLW1",LASC005939,NA,NA,Other,maker-000054F-exonerate-protein2genome-gene-4.3
4.852010034039478e-44,2.996886971858032,0.329,0.115,1.4556030102118433e-40,ZoneA_MaSp1,spop-55,maker-000523F-est_gff_StringTie-gene-2.0,spop_55,000523F,675531,731160,Speckle-type POZ protein,"Q7T330,Q5NVK7",LASC021536,NA,NA,Other,maker-000523F-est-gff-StringTie-gene-2.0
1.1712833727873139e-43,5.68025805187755,0.261,0.116,3.5138501183619416e-40,ZoneA_MaSp1,LASC012779,maker-000171F-est_gff_StringTie-gene-17.1,LASC012779,000171F,3986423,4111145,hypothetical protein,NA,LASC012779,NA,NA,Other,maker-000171F-est-gff-StringTie-gene-17.1
1.5249526077507527e-43,3.7982858473752437,0.324,0.1,4.574857823252258e-40,ZoneA_MaSp1,pou2f1,maker-000123F-augustus-gene-9.2,pou2f1,000123F,1620819,2281387,"POU domain%2C class 2%2C transcription factor 1,hypothetical protein",Q29076,LASC010511,NA,NA,Other,maker-000123F-augustus-gene-9.2
1.575395079246069e-43,1.761296355927712,0.348,0.121,4.7261852377382075e-40,ZoneA_MaSp1,LASC020600,maker-000454F-augustus-gene-2.7,LASC020600,000454F,435748,473734,hypothetical protein,NA,LASC020600,NA,NA,Other,maker-000454F-augustus-gene-2.7
2.3226667095756477e-43,2.36882297224944,0.288,0.107,6.968000128726943e-40,ZoneA_MaSp1,rbks,maker-000099F-augustus-gene-11.1,rbks,000099F,2669723,2689289,Ribokinase,Q9H477,LASC009164,NA,NA,Other,maker-000099F-augustus-gene-11.1
3.046286804009517e-43,2.26252489164923,0.184,0.069,9.138860412028552e-40,ZoneA_MaSp1,LASC010156,augustus_masked-000117F-processed-gene-23.2,LASC010156,000117F,5406551,5498280,hypothetical protein,NA,LASC010156,NA,NA,Other,augustus-masked-000117F-processed-gene-23.2
3.3025821500181572e-43,3.616757252315173,0.437,0.208,9.907746450054471e-40,ZoneA_MaSp1,znfx1-8,maker-000244F-est_gff_StringTie-gene-4.5,znfx1_8,000244F,956789,1007341,NFX1-type zinc finger-containing protein 1,Q8R151,LASC015740,NA,NA,Other,maker-000244F-est-gff-StringTie-gene-4.5
3.4306150386268627e-43,2.1003386126775894,0.294,0.089,1.0291845115880587e-39,ZoneA_MaSp1,botv,maker-000326F-exonerate_protein2genome-gene-2.5,botv,000326F,454230,494208,Exostosin-3,Q9XZ08,LASC018114,NA,NA,Other,maker-000326F-exonerate-protein2genome-gene-2.5
4.436464598876006e-43,1.5187471169044358,0.273,0.118,1.3309393796628018e-39,ZoneA_MaSp1,LASC022304,evm-000640F-processed-gene-0.18,LASC022304,000640F,172670,184768,hypothetical protein,NA,LASC022304,NA,NA,Other,evm-000640F-processed-gene-0.18
6.293133374693198e-43,1.6677431790012687,0.279,0.094,1.8879400124079593e-39,ZoneA_MaSp1,prdm9-11,maker-000078F-augustus-gene-9.9,prdm9_11,000078F,2107002,2121038,Histone-lysine N-methyltransferase PRDM9,P0C6Y7,LASC007712,NA,NA,Other,maker-000078F-augustus-gene-9.9
6.528377984453361e-43,2.6395924493575293,0.263,0.102,1.9585133953360083e-39,ZoneA_MaSp1,tmem117,evm-000025F-processed-gene-1.5,tmem117,000025F,314666,364191,Transmembrane protein 117,Q8BH18,LASC003485,NA,NA,Other,evm-000025F-processed-gene-1.5
7.573816403886875e-43,1.298804550338133,0.309,0.131,2.2721449211660623e-39,ZoneA_MaSp1,ago3,evm-000533F-processed-gene-1.21,ago3,000533F,179130,193234,Piwi-like protein Ago3,A9ZSZ2,LASC021637,NA,NA,Other,evm-000533F-processed-gene-1.21
8.287535105471823e-43,7.624442314288437,0.373,0.157,2.486260531641547e-39,ZoneA_MaSp1,myrf-2,maker-000298F-est_gff_StringTie-gene-10.3,myrf_2,000298F,2047779,2420996,Myelin regulatory factor,Q66IV1,LASC017409,NA,NA,Other,maker-000298F-est-gff-StringTie-gene-10.3
9.906599696025e-43,4.042672340471891,0.369,0.142,2.9719799088075e-39,ZoneA_MaSp1,tbc1d2b-3,maker-000021F-est_gff_StringTie-gene-28.1,tbc1d2b_3,000021F,6468194,6745382,TBC1 domain family member 2B,Q3U0J8,LASC003053,NA,NA,Other,maker-000021F-est-gff-StringTie-gene-28.1
1.1567590495291704e-42,1.4698422252886019,0.258,0.088,3.4702771485875115e-39,ZoneA_MaSp1,hil,maker-000568F-exonerate_protein2genome-gene-1.8,hil,000568F,342379,452729,Hillarin,Q0E908,LASC021951,NA,NA,Other,maker-000568F-exonerate-protein2genome-gene-1.8
1.4765934161990484e-42,0.9649646242889514,0.177,0.078,4.4297802485971454e-39,ZoneA_MaSp1,bab2-3,evm-000458F-processed-gene-1.6,bab2_3,000458F,234870,256080,Protein bric-a-brac 2,Q9W0K4,LASC020683,NA,NA,Other,evm-000458F-processed-gene-1.6
2.479262415701148e-42,2.3236789370632156,0.272,0.122,7.437787247103443e-39,ZoneA_MaSp1,pgbd4-33,maker-000020F-augustus-gene-4.2,pgbd4_33,000020F,930956,943508,PiggyBac transposable element-derived protein 4,Q96DM1,LASC002909,NA,NA,Other,maker-000020F-augustus-gene-4.2
5.494468353003761e-42,1.5229036363595512,0.261,0.099,1.6483405059011282e-38,ZoneA_MaSp1,orai2,maker-000256F-exonerate_protein2genome-gene-12.9,orai2,000256F,2968756,2981051,Protein orai-2,Q8BH10,LASC016175,NA,NA,Other,maker-000256F-exonerate-protein2genome-gene-12.9
9.385467791023161e-42,0.3360529616113741,0.203,0.056,2.8156403373069484e-38,ZoneA_MaSp1,svop-2,maker-000164F-est_gff_StringTie-gene-2.2,svop_2,000164F,471851,572517,Synaptic vesicle 2-related protein,Q8BFT9,LASC012392,NA,NA,Other,maker-000164F-est-gff-StringTie-gene-2.2
9.801044440850749e-42,0.8821629184539259,0.327,0.175,2.9403133322552246e-38,ZoneA_MaSp1,nckx30c-eif3l,maker-000116F-exonerate_protein2genome-gene-17.0,nckx30c_eif3l,000116F,3521681,4160890,"Sodium/potassium/calcium exchanger Nckx30C,Eukaryotic translation initiation factor 3 subunit L","Q9U6A0,Q7T2A5",LASC010073,NA,NA,Other,maker-000116F-exonerate-protein2genome-gene-17.0
1.3504996221504936e-41,3.660362541580783,0.289,0.135,4.051498866451481e-38,ZoneA_MaSp1,kug-2,maker-000372F-augustus-gene-6.18,kug_2,000372F,994875,1662352,Fat-like cadherin-related tumor suppressor homolog,Q9VW71,LASC019223,NA,NA,Other,maker-000372F-augustus-gene-6.18
1.4423971627934703e-41,2.3025353297048614,0.531,0.357,4.3271914883804106e-38,ZoneA_MaSp1,LASC000319,maker-000001F-est_gff_StringTie-gene-16.1,LASC000319,000001F,3847424,3942037,hypothetical protein,NA,LASC000319,NA,NA,Other,maker-000001F-est-gff-StringTie-gene-16.1
1.6913785217901124e-41,3.562792115568154,0.338,0.14,5.074135565370337e-38,ZoneA_MaSp1,sfswap,maker-000124F-est_gff_StringTie-gene-22.0,sfswap,000124F,5259862,5303445,Splicing factor%2C suppressor of white-apricot homolog,Q12872,LASC010639,NA,NA,Other,maker-000124F-est-gff-StringTie-gene-22.0
1.837000662707317e-41,4.1589582189711045,0.402,0.222,5.511001988121951e-38,ZoneA_MaSp1,hivep2,maker-000046F-est_gff_StringTie-gene-6.2,hivep2,000046F,1418592,1507101,Transcription factor HIVEP2,P31629,LASC005222,NA,NA,Other,maker-000046F-est-gff-StringTie-gene-6.2
2.1100819977957734e-41,0.7795727924844655,0.388,0.181,6.33024599338732e-38,ZoneA_MaSp1,syt15-3,maker-000000F-est_gff_StringTie-gene-75.1,syt15_3,000000F,18019430,18155371,"Synaptotagmin-15,hypothetical protein",Q9BQS2,LASC000148,NA,NA,Other,maker-000000F-est-gff-StringTie-gene-75.1
2.2800665210786734e-41,1.5392096207052486,0.293,0.072,6.84019956323602e-38,ZoneA_MaSp1,sox14-2,augustus_masked-000018F-processed-gene-14.5,sox14_2,000018F,3388991,3390112,Putative transcription factor SOX-14,P40656,LASC002784,NA,NA,Other,augustus-masked-000018F-processed-gene-14.5
2.704301868125932e-41,1.2554646270178473,0.307,0.104,8.112905604377796e-38,ZoneA_MaSp1,dhx16,augustus_masked-000182F-processed-gene-6.23,dhx16,000182F,1589774,1592869,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16,Q7YR39,LASC013274,NA,NA,Other,augustus-masked-000182F-processed-gene-6.23
3.534907664610835e-41,3.367544954015507,0.272,0.143,1.0604722993832504e-37,ZoneA_MaSp1,gprk1,maker-000076F-exonerate_protein2genome-gene-1.1,gprk1,000076F,100116,329328,G protein-coupled receptor kinase 1,P32865,LASC007496,NA,NA,Other,maker-000076F-exonerate-protein2genome-gene-1.1
5.596675214062325e-41,0.7776132379262997,0.346,0.125,1.6790025642186976e-37,ZoneA_MaSp1,trmt13-2,maker-000299F-augustus-gene-9.1,trmt13_2,000299F,2146588,2218593,tRNA:m(4)X modification enzyme TRM13 homolog,Q9NUP7,LASC017440,NA,NA,Other,maker-000299F-augustus-gene-9.1
6.764938318085687e-41,0.6629977348489486,0.287,0.101,2.029481495425706e-37,ZoneA_MaSp1,ppsa-pps,maker-000055F-est_gff_StringTie-gene-13.5,ppsa_pps,000055F,3079838,3159424,"Putative phosphoenolpyruvate synthase,Probable phosphoenolpyruvate synthase,hypothetical protein","O34309,O27190",LASC006039,NA,NA,Other,maker-000055F-est-gff-StringTie-gene-13.5
6.985958423769758e-41,1.1111370745880027,0.315,0.134,2.0957875271309277e-37,ZoneA_MaSp1,lcch3-2,maker-000002F-exonerate_protein2genome-gene-68.0,lcch3_2,000002F,16215039,16327839,Gamma-aminobutyric acid receptor subunit beta-like,Q08832,LASC000626,NA,NA,Other,maker-000002F-exonerate-protein2genome-gene-68.0
9.42349039090155e-41,0.7552916095816222,0.223,0.12,2.827047117270465e-37,ZoneA_MaSp1,epb4.1l4,evm-000326F-processed-gene-3.19,epb4.1l4,000326F,580010,705629,Band 4.1-like protein 4,O57457,LASC018117,NA,NA,Other,evm-000326F-processed-gene-3.19
1.2234478403623402e-40,4.05280320094773,0.275,0.092,3.6703435210870204e-37,ZoneA_MaSp1,mew,maker-000071F-est_gff_StringTie-gene-9.1,mew,000071F,2153457,2292829,"Integrin, alpha-PS1",Q24247,LASC007222,NA,NA,Other,maker-000071F-est-gff-StringTie-gene-9.1
1.954596978808862e-40,4.6621797220511425,0.261,0.109,5.863790936426586e-37,ZoneA_MaSp1,sele,evm-000044F-processed-gene-7.7,sele,000044F,1600942,1811631,E-selectin,P16581,LASC005050,NA,NA,Other,evm-000044F-processed-gene-7.7
2.13073455033551e-40,2.0184184460188668,0.326,0.115,6.392203651006529e-37,ZoneA_MaSp1,slc8a2,maker-000154F-est_gff_StringTie-gene-14.3,slc8a2,000154F,3301751,3388770,Sodium/calcium exchanger 2,Q8K596,LASC012077,NA,NA,Other,maker-000154F-est-gff-StringTie-gene-14.3
2.2347234929811184e-40,0.9151244200300308,0.216,0.083,6.704170478943355e-37,ZoneA_MaSp1,ten-m,evm-000005F-processed-gene-58.19,ten-m,000005F,13405804,14044786,Teneurin-m,O61307,LASC001177,NA,NA,Other,evm-000005F-processed-gene-58.19
2.3887128555024695e-40,0.8146536696411331,0.414,0.24,7.166138566507408e-37,ZoneA_MaSp1,aldh18a1,maker-000098F-exonerate_protein2genome-gene-13.0,aldh18a1,000098F,3181985,3236606,Delta-1-pyrroline-5-carboxylate synthase,"P54886,Q9Z110",LASC009091,NA,NA,Other,maker-000098F-exonerate-protein2genome-gene-13.0
2.4953732482545563e-40,4.5194441332768704,0.325,0.165,7.486119744763669e-37,ZoneA_MaSp1,arhgap45-arhgap29,maker-000175F-est_gff_StringTie-gene-15.1,arhgap45_arhgap29,000175F,3270967,3596972,"Rho, GTPase-activating, protein, 29,Rho, GTPase-activating, protein, 45","Q6PCS4,Q6DE55",LASC012930,NA,NA,Other,maker-000175F-est-gff-StringTie-gene-15.1
2.5970809045725687e-40,2.327238503905506,0.331,0.12,7.791242713717707e-37,ZoneA_MaSp1,svil,maker-000380F-est_gff_StringTie-gene-2.2,svil,000380F,462889,529723,Supervillin,Q8K4L3,LASC019390,NA,NA,Other,maker-000380F-est-gff-StringTie-gene-2.2
2.656171682565491e-40,1.2766567637088553,0.318,0.12,7.968515047696473e-37,ZoneA_MaSp1,LASC020848,maker-000470F-est_gff_StringTie-gene-2.1,LASC020848,000470F,589388,634205,hypothetical protein,NA,LASC020848,NA,NA,Other,maker-000470F-est-gff-StringTie-gene-2.1
3.3196188408309603e-40,3.057685435801611,0.304,0.119,9.95885652249288e-37,ZoneA_MaSp1,ptpn12,maker-000168F-est_gff_StringTie-gene-6.6,ptpn12,000168F,1399848,1492573,"hypothetical protein,Tyrosine-protein phosphatase non-receptor type 12",Q05209,LASC012618,NA,NA,Other,maker-000168F-est-gff-StringTie-gene-6.6
3.353646299675892e-40,6.166414987467623,0.274,0.14,1.0060938899027677e-36,ZoneA_MaSp1,arhgap39,evm-000118F-processed-gene-17.1,arhgap39,000118F,3879932,4069890,Rho GTPase-activating protein 39,Q9C0H5,LASC010185,NA,NA,Other,evm-000118F-processed-gene-17.1
3.4592922159059134e-40,4.884486293471442,0.322,0.128,1.037787664771774e-36,ZoneA_MaSp1,tbl3,maker-000020F-est_gff_StringTie-gene-35.1,tbl3,000020F,8395258,8470748,Transducin beta-like protein 3,Q5U2W5,LASC002957,NA,NA,Other,maker-000020F-est-gff-StringTie-gene-35.1
4.3260469520535206e-40,1.0478209635159583,0.162,0.051,1.2978140856160561e-36,ZoneA_MaSp1,wdr76-3,maker-000310F-est_gff_StringTie-gene-0.1,wdr76_3,000310F,68421,152657,WD repeat-containing protein 76,Q4KLQ5,LASC017719,NA,NA,Other,maker-000310F-est-gff-StringTie-gene-0.1
5.586065272338612e-40,0.7888715384593752,0.258,0.103,1.6758195817015836e-36,ZoneA_MaSp1,kntc1,maker-000007F-est_gff_StringTie-gene-8.1,kntc1,000007F,1652521,1881380,Kinetochore-associated protein 1,P50748,LASC001368,NA,NA,Other,maker-000007F-est-gff-StringTie-gene-8.1
6.422641499117219e-40,5.565188759994676,0.368,0.157,1.9267924497351657e-36,ZoneA_MaSp1,cdkn1a,maker-000490F-est_gff_StringTie-gene-0.2,cdkn1a,000490F,37320,72427,Cyclin-dependent kinase inhibitor 1,P39689,LASC021128,NA,NA,Other,maker-000490F-est-gff-StringTie-gene-0.2
6.467662606084768e-40,3.8048897244609634,0.25,0.118,1.9402987818254304e-36,ZoneA_MaSp1,lin54,maker-000083F-est_gff_StringTie-gene-29.9,lin54,000083F,7035862,7127802,Protein lin-54 homolog,Q0IHV2,LASC008160,NA,NA,Other,maker-000083F-est-gff-StringTie-gene-29.9
6.792084960270224e-40,2.231155542943089,0.3,0.094,2.0376254880810674e-36,ZoneA_MaSp1,pwp2,evm-000102F-processed-gene-9.1,pwp2,000102F,2081452,2158894,Periodic tryptophan protein 2 homolog,Q15269,LASC009361,NA,NA,Other,evm-000102F-processed-gene-9.1
6.8949006580264125e-40,1.051135880429829,0.361,0.149,2.0684701974079237e-36,ZoneA_MaSp1,fkrp,maker-000355F-exonerate_protein2genome-gene-2.4,fkrp,000355F,429248,439513,Fukutin-related protein,Q8CG64,LASC018872,NA,NA,Other,maker-000355F-exonerate-protein2genome-gene-2.4
8.054141630874894e-40,1.1384023847407185,0.204,0.125,2.416242489262468e-36,ZoneA_MaSp1,ubr7,augustus_masked-000241F-processed-gene-11.5,ubr7,000241F,2769574,2770932,Putative E3 ubiquitin-protein ligase UBR7,Q8N806,LASC015652,NA,NA,Other,augustus-masked-000241F-processed-gene-11.5
8.657471667983361e-40,9.72870914940458,0.42,0.231,2.5972415003950084e-36,ZoneA_MaSp1,picot-7,evm-000319F-processed-gene-5.1,picot_7,000319F,1184136,1241270,Putative inorganic phosphate cotransporter,Q9V7S5,LASC017951,NA,NA,Other,evm-000319F-processed-gene-5.1
1.2633453314283198e-39,0.4194192212827996,0.25,0.126,3.790035994284959e-36,ZoneA_MaSp1,zbtb8b-4,evm-000078F-processed-gene-9.1,zbtb8b_4,000078F,2002815,2009980,Zinc finger and BTB domain-containing protein 8B,Q8NAP8,LASC007709,NA,NA,Other,evm-000078F-processed-gene-9.1
1.5469719292897314e-39,5.3147962266814375,0.354,0.151,4.6409157878691945e-36,ZoneA_MaSp1,cg32795,maker-000256F-est_gff_StringTie-gene-10.3,cg32795,000256F,2416226,2459867,Transmembrane protein 120 homolog,Q9U1M2,LASC016169,NA,NA,Other,maker-000256F-est-gff-StringTie-gene-10.3
2.0580125992322854e-39,1.9042624317587684,0.292,0.094,6.174037797696857e-36,ZoneA_MaSp1,lgr5,maker-000508F-exonerate_protein2genome-gene-2.4,lgr5,000508F,452713,790014,Leucine-rich repeat-containing G-protein coupled receptor 5,F7D3V9,LASC021352,NA,NA,Other,maker-000508F-exonerate-protein2genome-gene-2.4
2.1521664542979238e-39,1.8196011185327148,0.385,0.211,6.456499362893771e-36,ZoneA_MaSp1,slc41a1-2,maker-000220F-est_gff_StringTie-gene-10.3,slc41a1_2,000220F,2514300,2549406,Solute carrier family 41 member 1,Q5R839,LASC014935,NA,NA,Other,maker-000220F-est-gff-StringTie-gene-10.3
2.5007081658727833e-39,0.6391501855510899,0.207,0.085,7.50212449761835e-36,ZoneA_MaSp1,rad1,maker-000051F-est_gff_StringTie-gene-4.2,rad1,000051F,877803,901111,Cell cycle checkpoint protein RAD1,Q5R7X9,LASC005647,NA,NA,Other,maker-000051F-est-gff-StringTie-gene-4.2
2.6797473600607272e-39,6.035932301034836,0.391,0.2,8.039242080182181e-36,ZoneA_MaSp1,arhgap32,maker-000017F-est_gff_StringTie-gene-33.0,arhgap32,000017F,7622063,7919963,Rho GTPase-activating protein 32,Q6GPD0,LASC002715,NA,NA,Other,maker-000017F-est-gff-StringTie-gene-33.0
4.13405055148039e-39,5.888178749474125,0.378,0.194,1.2402151654441168e-35,ZoneA_MaSp1,iqsec1,maker-000055F-est_gff_StringTie-gene-6.0,iqsec1,000055F,810261,1496675,IQ motif and SEC7 domain-containing protein 1,Q6DN90,LASC006020,NA,NA,Other,maker-000055F-est-gff-StringTie-gene-6.0
4.18085322105676e-39,3.4778244348063616,0.269,0.092,1.254255966317028e-35,ZoneA_MaSp1,lpgat1,evm-000388F-processed-gene-6.11,lpgat1,000388F,1545761,1590416,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1,Q91YX5,LASC019546,NA,NA,Other,evm-000388F-processed-gene-6.11
4.218013007285802e-39,8.645194072958732,0.342,0.14,1.2654039021857408e-35,ZoneA_MaSp1,rbm24-a,maker-000236F-est_gff_StringTie-gene-6.1,rbm24-a,000236F,1232458,1393153,"RNA-binding protein 24-A,hypothetical protein",Q6GQD3,LASC015447,NA,NA,Other,maker-000236F-est-gff-StringTie-gene-6.1
5.911818280944878e-39,1.3859502574506308,0.254,0.121,1.7735454842834634e-35,ZoneA_MaSp1,zmynd8-2,maker-000608F-est_gff_StringTie-gene-0.0,zmynd8_2,000608F,52954,296687,Protein kinase C-binding protein 1,Q9ULU4,LASC022171,NA,NA,Other,maker-000608F-est-gff-StringTie-gene-0.0
8.297222280732571e-39,3.526027126327971,0.299,0.11,2.4891666842197714e-35,ZoneA_MaSp1,LASC004372,augustus_masked-000034F-processed-gene-26.3,LASC004372,000034F,6218527,6229524,"hypothetical, protein",NA,LASC004372,NA,NA,Other,augustus-masked-000034F-processed-gene-26.3
1.1682920870410818e-38,0.5597907728312848,0.211,0.051,3.5048762611232456e-35,ZoneA_MaSp1,LASC008599,maker-000091F-est_gff_StringTie-gene-8.1,LASC008599,000091F,1830637,1904207,hypothetical protein,NA,LASC008599,NA,NA,Other,maker-000091F-est-gff-StringTie-gene-8.1
